Power                   Time
116835.20387857578	1.708
116835.20387857578	1.72
116835.20387857578	1.732
116835.20387857578	1.744
116835.20387857578	1.756
116835.20387857578	1.768
116835.20387857578	1.78
116835.20387857578	1.792
116835.20387857578	1.804
116835.20387857578	1.816
116835.20387857578	1.828
116835.20387857578	1.84
116835.20387857578	1.852
116835.20387857578	1.864
116835.20387857578	1.876
116835.20387857578	1.888
116835.20387857578	1.9
116835.20387857578	1.912
116835.20387857578	1.924
116835.20387857578	1.936
116835.20387857578	1.948
116835.20387857578	1.96
116835.20387857578	1.972
116835.20387857578	1.984
116835.20387857578	1.996
116835.20387857578	2.008
116835.20387857578	2.02
116835.20387857578	2.032
116835.20387857578	2.044
116835.20387857578	2.056
116326.68950315056	2.068
115852.74793993933	2.08
115417.89385491371	2.092
115024.45699189	2.104
114672.77431814652	2.116
114361.46490532684	2.128
114087.78656290448	2.14
113848.0307338144	2.152
113637.9084930309	2.164
113452.89337250295	2.176
113288.50906910968	2.188
113140.57927589021	2.2
113005.40348336975	2.212
112879.83937945569	2.224
112761.32561972813	2.236
112647.8589935557	2.248
112537.94832199471	2.26
112430.55001326375	2.272
112324.99033100193	2.284
112220.8738148612	2.296
112117.98907449446	2.308
112016.22690187917	2.32
111915.52016942928	2.332
111815.82236336799	2.344
111717.11585100948	2.356
111619.44965272999	2.368
111523.01097280727	2.38
111428.21357212939	2.392
111335.7958530703	2.404
111246.92358987982	2.416
111163.2798817482	2.428
111087.12759515026	2.44
111021.34179368611	2.452
110969.39436184497	2.464
110935.29376066496	2.476
110923.47773625446	2.488
110938.66411731995	2.5
110985.6680086307	2.512
111069.19707492636	2.524
111193.63400223899	2.536
111362.81197145749	2.548
111579.77867568051	2.56
111846.55663051784	2.572
112163.94077222886	2.584
112531.32925522627	2.596
112946.58307448788	2.608
113405.92996853754	2.62
113903.92921003878	2.632
114433.50653919805	2.644
114986.06178721128	2.656
115551.61907258103	2.668
116119.0357313664	2.68
116676.29442943685	2.692
117210.87522186761	2.704
117710.17616007823	2.716
118161.94727546923	2.728
118554.71981105149	2.74
118878.21938511658	2.752
119123.77057871423	2.764
119284.66961310882	2.776
119356.43272351293	2.788
119336.8727589489	2.8
119226.02116760607	2.812
119025.99210051789	2.824
118740.77219379332	2.836
118375.93694187596	2.848
117938.28430319528	2.86
117435.45190885509	2.872
116875.53812504781	2.884
116266.76398356221	2.896
115617.18953054347	2.908
114934.48984268417	2.92
114225.82191937875	2.932
113497.78007703557	2.944
112756.45018283324	2.956
112007.51219695539	2.968
111256.36853494654	2.98
110508.25735191198	2.992
109768.35654462683	3.004
109041.86635318943	3.016
108334.04391641621	3.028
107650.19008890493	3.04
106995.56617372793	3.052
106375.26449725362	3.064
105794.0551828283	3.076
105256.1812681444	3.088
104765.1448874186	3.1
104323.52175079379	3.112
103932.82846898341	3.124
103593.46315815108	3.136
103304.71473120479	3.148
103064.81259128614	3.16
102871.02507447363	3.172
102719.81227110243	3.184
102607.02726440084	3.196
102528.15102145098	3.208
102478.51020264358	3.22
102453.48266425956	3.232
102448.68263113667	3.244
102460.10948164422	3.256
102484.2502269637	3.268
102518.1301284939	3.28
102559.32562212735	3.292
102605.94054724032	3.304
102656.5567197371	3.316
102710.16802602436	3.328
102766.09661141555	3.34
102823.90977723122	3.352
102883.34541474323	3.364
102944.25148931745	3.376
103006.54331239015	3.388
103070.1770076156	3.4
103135.16188282544	3.412
103201.61794623618	3.424
103269.86107055293	3.436
103340.50611769738	3.448
103414.57221541188	3.46
103493.58321447932	3.472
103579.65027685133	3.484
103675.53144611361	3.496
103784.6636889811	3.508
103911.1416912912	3.52
104059.64068477778	3.532
104235.25064831838	3.544
104443.22363608303	3.556
104688.66951014854	3.568
104976.1933484542	3.58
105309.48024391655	3.592
105690.8591203873	3.604
106120.87459092074	3.616
106597.937576176	3.628
107118.11943727876	3.64
107675.09312136752	3.652
108260.2205149538	3.664
108862.76443614622	3.676
109470.2249505116	3.688
110068.79908837531	3.7
110643.95650396905	3.712
111181.07674096653	3.724
111666.10954223051	3.736
112086.23302460594	3.748
112430.46559214215	3.76
112690.19526271145	3.772
112859.54674810328	3.784
112935.57669123993	3.796
112918.31517753543	3.808
112810.6983906553	3.82
112618.37275786702	3.832
112349.35494418202	3.844
112013.58976865846	3.856
111622.47545064187	3.868
111188.37541193151	3.88
110724.11984588743	3.892
110242.50343046275	3.904
109755.80926451793	3.916
109275.42190443208	3.928
108811.5320760589	3.94
108372.90858664025	3.952
107966.72733484904	3.964
107598.43467518777	3.976
107271.7074707636	3.988
106988.52740178995	4.0
106749.35133610952	4.012
106553.30872745902	4.024
106398.41414429747	4.036
106281.80261952341	4.048
106199.99718908565	4.06
106149.13488427638	4.072
106125.1723957157	4.084
106124.07509199403	4.096
106141.9796386218	4.108
106175.33236844433	4.12
106220.9892567573	4.132
106276.27573844141	4.144
106339.00118419455	4.156
106407.4433739309	4.168
106480.31244364176	4.18
106556.70570076046	4.192
106636.05095467954	4.204
106718.05250147411	4.216
106802.6484753234	4.228
106889.98861638183	4.24
106980.44865054204	4.252
107074.67296393578	4.264
107173.62885127295	4.276
107278.67749854125	4.288
107391.63140348942	4.3
107514.78555009408	4.312
107650.91494948683	4.324
107803.23499953246	4.336
107975.32268615699	4.348
108171.00319143625	4.36
108394.20662937891	4.372
108648.80186464166	4.384
108938.41683117897	4.396
109266.24626943402	4.408
109634.87250764556	4.42
110046.11038610697	4.432
110500.90166384228	4.444
110999.27355488171	4.456
111540.35225767984	4.468
112122.41540198574	4.48
112742.98009488221	4.492
113398.93947301745	4.504
114086.74476375172	4.516
114802.59846409592	4.528
115542.6247086789	4.54
116303.01938114675	4.552
117080.18235512395	4.564
117870.82384932046	4.576
118672.03469495659	4.588
119481.28998450263	4.6
120296.37887472352	4.612
121115.27031755298	4.624
121935.91636234474	4.636
122756.0036354751	4.648
123572.68649602975	4.66
124382.32803286152	4.672
125180.2778550128	4.684
125960.70818104925	4.696
126716.51976612379	4.708
127439.3570433142	4.72
128119.7373829479	4.732
128747.32493014939	4.744
129311.32279169714	4.756
129800.94442335355	4.768
130205.94897309036	4.78
130517.22607874477	4.792
130727.39181481332	4.804
130831.34957139919	4.816
130826.73524366469	4.828
130714.15388748072	4.84
130497.20409476118	4.852
130182.35096532512	4.864
129778.68105794072	4.876
129297.54809686795	4.888
128752.10053454989	4.9
128156.6799499151	4.912
127526.164259217	4.924
126875.30708658636	4.936
126218.1005279541	4.948
125567.20075199584	4.96
124933.44899596658	4.972
124325.55148386712	4.984
123749.93382846436	4.996
123210.74819965463	5.008
122709.98658415275	5.02
122247.6884672564	5.032
121822.25891594672	5.044
121430.84954143457	5.056
121069.7372889946	5.068
120734.68451564664	5.08
120421.25819638133	5.092
120125.1204374282	5.104
119842.28211686487	5.116
119569.24922177382	5.128
119303.08549631228	5.14
119041.43367872806	5.152
118782.49738142118	5.164
118525.00815194662	5.176
118268.16483843653	5.188
118011.5514048289	5.2
117755.04270707307	5.212
117498.7118920775	5.224
117242.75982709909	5.236
116987.4745915473	5.248
116733.21954757723	5.26
116480.47905712835	5.272
116229.93826393432	5.284
115982.57601766067	5.296
115739.76806516852	5.308
115503.38181282837	5.32
115275.85110831747	5.332
115060.22353486266	5.344
114860.16658576064	5.356
114679.9282407008	5.368
114524.23924361047	5.38
114398.16016376542	5.392
114306.87754720793	5.404
114255.45060494718	5.416
114248.51063976894	5.428
114289.9110442074	5.44
114382.33953466178	5.452
114526.93701011883	5.464
114722.991086129	5.476
114967.73912577267	5.488
115256.28744501533	5.5
115581.62299833841	5.512
115934.7571806458	5.524
116304.98320014596	5.536
116680.24812304898	5.548
117047.63250608063	5.56
117393.8804785759	5.572
117705.9562926569	5.584
117971.59694800992	5.596
118179.84849349404	5.608
118321.53209004126	5.62
118389.60462868962	5.632
118379.36431589375	5.644
118288.50352058774	5.656
118117.03749784312	5.668
117867.14189736586	5.68
117542.89751759575	5.692
117149.92756366548	5.704
116694.94724745689	5.716
116185.30431166742	5.728
115628.5867789766	5.74
115032.27898265926	5.752
114403.46366664223	5.764
113748.59571125223	5.776
113073.34922530974	5.788
112382.56203183036	5.8
111680.26786620579	5.812
110969.78689534726	5.824
110253.86818194037	5.836
109534.88864223327	5.848
108815.0802840381	5.86
108096.758799191	5.872
107382.53536552787	5.884
106675.48204639414	5.896
105979.23554112262	5.908
105298.03621535326	5.92
104636.6948738521	5.932
104000.47224330898	5.944
103394.90386772348	5.956
102825.5863852935	5.968
102297.93178154241	5.98
101816.90264502421	5.992
101386.74933629908	6.004
101010.77201129693	6.016
100691.1372062433	6.028
100428.78836789487	6.04
100223.45245267861	6.052
100073.6996004163	6.064
99977.04302741367	6.076
99930.07230433747	6.088
99928.61773791017	6.1
99967.96151530845	6.112
100043.06284620259	6.124
100148.77898512613	6.136
100280.07049088117	6.148
100432.18681410613	6.16
100600.82182671766	6.172
100782.21842400699	6.184
100973.21909350298	6.196
101171.27136635798	6.208
101374.39776785615	6.22
101581.14466742454	6.232
101790.50243244483	6.244
102001.81303477104	6.256
102214.68656945859	6.268
102428.92470016018	6.28
102644.46324140155	6.292
102861.33106045812	6.304
103079.62642180592	6.316
103299.54190382126	6.328
103521.42942600697	6.34
103745.88293610705	6.352
103973.8295821683	6.364
104206.61777709768	6.376
104446.09131706909	6.388
104694.62853701228	6.4
104955.15391932688	6.412
105231.11637477262	6.424
105526.40205224224	6.436
105845.16453165284	6.448
106191.57241915136	6.46
106569.4842967733	6.472
106982.0657099166	6.484
107431.38006040854	6.496
107917.97050814267	6.508
108440.48729735643	6.52
108995.42216602976	6.532
109576.96748093626	6.544
110177.0361696496	6.556
110785.41293522308	6.568
111390.04180723795	6.58
111977.45522234139	6.592
112533.32886543758	6.604
113043.13251949668	6.616
113492.82947052109	6.628
113869.60417197297	6.64
114162.59353086834	6.652
114363.54732456653	6.664
114467.29529233942	6.676
114471.97864102664	6.688
114379.06714450828	6.7
114193.23280515769	6.712
113922.06657784086	6.724
113575.66323470988	6.736
113166.07379123924	6.748
112706.63789176979	6.76
112211.30185638733	6.772
111693.95502183292	6.784
111167.82006162778	6.796
110644.89629116334	6.808
110135.5068365089	6.82
109648.01744640035	6.832
109188.72709515385	6.844
108761.88163642115	6.856
108369.78402275695	6.868
108012.9742839051	6.88
107690.47854095892	6.892
107400.12731246879	6.904
107138.914445614	6.916
106903.33816174718	6.928
106689.67622584	6.94
106494.22193775959	6.952
106313.47243506175	6.964
106144.24587125395	6.976
105983.75692897405	6.988
105829.65323438296	7.0
105680.01946334557	7.012
105533.36124562676	7.024
105388.57375309653	7.036
105244.88638043823	7.048
105101.79654712533	7.06
104959.00468808238	7.072
104816.347685895	7.084
104673.74420677315	7.096
104531.16121946309	7.108
104388.58452374175	7.12
104245.99809450159	7.132
104103.37647264815	7.144
103960.67767032325	7.156
103817.8409451017	7.168
103674.79653782483	7.18
103531.48133739945	7.192
103387.85249401098	7.204
103243.89597600127	7.216
103099.6298527349	7.228
102955.10629556632	7.24
102810.40805070002	7.252
102665.64031516975	7.264
102520.9199689898	7.276
102376.36518190343	7.288
102232.10940871795	7.3
102088.34268807156	7.312
101945.375072937	7.324
101803.70924514269	7.336
101664.11812100318	7.348
101527.71370608316	7.36
101396.00682685888	7.372
101270.94936771029	7.384
101154.96042467808	7.396
101050.91444355984	7.408
100962.08388916557	7.42
100892.0412710231	7.432
100844.52287710134	7.444
100823.27184208833	7.456
100831.86566194208	7.468
100873.53005647163	7.48
100950.94013530423	7.492
101066.02121742106	7.504
101219.76147752332	7.516
101412.06888173768	7.528
101641.65620055134	7.54
101905.91751288934	7.552
102200.82073270543	7.564
102520.84363773002	7.576
102858.98436536475	7.588
103206.85499870655	7.6
103554.82644715704	7.612
103892.22684201192	7.624
104207.63463451665	7.636
104489.26167570839	7.648
104725.40708495278	7.66
104904.94460451505	7.672
105017.82613739281	7.684
105055.59108341113	7.696
105011.87156607948	7.708
104882.83326721421	7.72
104667.45146293695	7.732
104367.61076048581	7.744
103988.00367353273	7.756
103535.9071114058	7.768
103020.86962017632	7.78
102454.2747822305	7.792
101848.79772764152	7.804
101217.79088487143	7.816
100574.66280603506	7.828
99932.26863644696	7.84
99302.33175820259	7.852
98694.93803465086	7.864
98118.18414199482	7.876
97578.01030476762	7.888
97078.19278704718	7.9
96620.44251482512	7.912
96204.58570286338	7.924
95828.81299754902	7.936
95490.00173274915	7.948
95184.09550057515	7.96
94906.48079863188	7.972
94652.33468571992	7.984
94416.92063267532	7.996
94195.85431634678	8.008
93985.31843404316	8.02
93782.14642219889	8.032
93583.82251143202	8.044
93388.45152610545	8.056
93194.69826215404	8.068
93001.70928924758	8.08
92809.02206799434	8.092
92616.46380782306	8.104
92424.05341381133	8.116
92231.91828142159	8.128
92040.23142165487	8.14
91849.15939855632	8.152
91658.83453497513	8.164
91469.35700761696	8.176
91280.80110410393	8.188
91093.21580031909	8.2
90906.6243249153	8.212
90721.0302303025	8.224
90536.43046576876	8.236
90352.83070037291	8.248
90170.2553566787	8.26
89988.74877689162	8.272
89808.37040588951	8.284
89629.19023162701	8.296
89451.2802138056	8.308
89274.7078622572	8.32
89099.53295728363	8.332
88925.80412526583	8.344
88753.56852851438	8.356
88582.91600182129	8.368
88414.0485296345	8.38
88247.37352363367	8.392
88083.62234062824	8.404
87923.9731755232	8.416
87770.16392266088	8.428
87624.57498205185	8.44
87490.28131833771	8.452
87371.06380285807	8.464
87271.36094670401	8.476
87196.16285835888	8.488
87150.80790842883	8.5
87140.6808779479	8.512
87170.83914509804	8.524
87245.60122125268	8.536
87368.12336545112	8.548
87539.9974828823	8.56
87760.9095574211	8.572
88028.41324788093	8.584
88337.83933866471	8.596
88682.3522823179	8.608
89053.13991880843	8.62
89439.73679258382	8.632
89830.48299076546	8.644
90213.07447078185	8.656
90575.15077084284	8.668
90904.90572342461	8.68
91191.69261710731	8.692
91426.56955852556	8.704
91602.74072072217	8.716
91715.81215631902	8.728
91763.86127821257	8.74
91747.42370309262	8.752
91669.40322528347	8.764
91534.88446246092	8.776
91350.83479196327	8.788
91125.72893204987	8.8
90869.14148301094	8.812
90591.33005372493	8.824
90302.81455450447	8.836
90013.96801755848	8.848
89734.62892872767	8.86
89473.79670664914	8.872
89239.41819743805	8.884
89038.20991660684	8.896
88875.50210289663	8.908
88755.1263210727	8.92
88679.39908739435	8.932
88649.19280890292	8.944
88664.08955481234	8.956
88722.55956078664	8.968
88822.13112720342	8.98
88959.58759063888	8.992
89131.1826070744	9.004
89332.84790115774	9.016
89560.38819313607	9.028
89809.66278566628	9.04
90076.75116797956	9.052
90358.09357905206	9.064
90650.5878215462	9.076
90951.6340963537	9.088
91259.13917099738	9.1
91571.48982841581	9.112
91887.50911675055	9.124
92206.40201414267	9.136
92527.68728959643	9.148
92851.11861532631	9.16
93176.60589484399	9.172
93504.14716598473	9.184
93833.77893022016	9.196
94165.52899084202	9.208
94499.37632502816	9.22
94835.25000766732	9.232
95173.04333120568	9.244
95512.62208613896	9.256
95853.8355498751	9.268
96196.52619939558	9.28
96540.53532629015	9.292
96885.70955592426	9.304
97231.91970603229	9.316
97579.11148911642	9.328
97927.38273868886	9.34
98277.08248927686	9.352
98628.91853103694	9.364
98984.06332802791	9.376
99344.24745409384	9.388
99711.83540151702	9.4
100089.86704385067	9.412
100482.05578768475	9.424
100892.72702951293	9.436
101326.69901979702	9.448
101789.12274612384	9.46
102285.28544120645	9.472
102820.3934754517	9.484
103399.33416862492	9.496
104026.43287308667	9.508
104705.21485926825	9.52
105438.19806650397	9.532
106226.75802458075	9.544
107071.05365882613	9.556
107969.95767382359	9.568
108920.96431670111	9.58
109920.11012894973	9.592
110961.90917856779	9.604
112039.33102304742	9.616
113143.82101393265	9.628
114265.36263995212	9.64
115392.58720968878	9.652
116512.94957239897	9.664
117612.99306680038	9.676
118678.6781406035	9.688
119695.79340005359	9.7
120650.43101499553	9.712
121529.51290143929	9.724
122321.34103220758	9.736
123016.14892417505	9.748
123606.61610104139	9.76
124088.28132733666	9.772
124459.79008786535	9.784
124722.93060023907	9.796
124882.50914791474	9.808
124946.10439676557	9.82
124923.70215644469	9.832
124827.19362433691	9.844
124669.75038869877	9.856
124465.16877177448	9.868
124227.20511226516	9.88
123968.94717749173	9.892
123702.25085027618	9.904
123437.28638848891	9.916
123182.25542742496	9.928
122943.30780502867	9.94
122724.58271190872	9.952
122528.33547281427	9.964
122355.14859569113	9.976
122204.20693749114	9.988
122073.62906649771	10.0
121960.81779668455	10.012
121862.80404346233	10.024
121776.5419295097	10.036
121699.14389306292	10.048
121628.1042077051	10.06
121561.45372177604	10.072
121497.83021110258	10.084
121436.53315900423	10.096
121377.56246005032	10.108
121321.63586312668	10.12
121270.17856429405	10.132
121225.2939658648	10.144
121189.71993340213	10.156
121166.76324833029	10.168
121160.20466266065	10.18
121174.16890155025	10.192
121212.96317584607	10.204
121280.90766073405	10.216
121382.15168609386	10.228
121520.48390273044	10.24
121699.139722806	10.252
121920.63885210977	10.264
122186.65748852043	10.276
122497.95816878717	10.288
122854.36435730057	10.3
123254.78961327915	10.312
123697.30033407538	10.324
124179.22982133375	10.336
124697.34614776396	10.348
125248.04703710675	10.36
125827.5447483648	10.372
126432.02189038985	10.384
127057.76138031874	10.396
127701.2633176629	10.408
128359.33541915231	10.42
129029.15350908959	10.432
129708.28199911604	10.444
130394.67457934668	10.456
131086.66525130018	10.468
131782.9599442432	10.48
132482.6135471908	10.492
133184.9812771845	10.504
133889.62867449407	10.516
134596.16636602054	10.528
135304.04616382046	10.54
136012.3153877374	10.552
136719.3412634909	10.564
137422.56042120085	10.576
138118.2690458764	10.588
138801.46955548652	10.6
139465.79996534457	10.612
140103.5417393573	10.624
140705.732737464	10.636
141262.3920690882	10.648
141762.83487760669	10.66
142196.07196196553	10.672
142551.2642177049	10.684
142818.21613585835	10.696
142987.87703280014	10.708
143052.82991719802	10.72
143007.71876368538	10.732
142849.53668273758	10.744
142577.7561504717	10.756
142194.33536725794	10.768
141703.67278075262	10.78
141112.45422708007	10.792
140429.40088014732	10.804
139664.9328980581	10.816
138830.789894153	10.828
137939.6562697909	10.84
137004.7946701392	10.852
136039.70126377748	10.864
135057.79139724842	10.876
134072.15124783295	10.888
133095.36265659914	10.9
132139.38844921728	10.912
131215.48279128238	10.924
130334.11051955762	10.936
129504.87021649105	10.948
128736.43909627745	10.96
128036.5462399828	10.972
127411.96121781423	10.984
126868.49347167359	10.996
126410.96336400314	11.008
126043.15262762971	11.02
125767.72071400547	11.032
125586.11498512657	11.044
125498.4981994936	11.056
125503.67621210382	11.068
125599.08677368528	11.08
125780.90152490539	11.092
126044.26526792647	11.104
126383.5985912662	11.116
126792.8800442934	11.128
127265.82512039536	11.14
127795.99341511117	11.152
128376.87638837368	11.164
129002.0126568162	11.176
129665.14049401078	11.188
130360.3389161296	11.2
131082.14140943516	11.212
131825.61511355784	11.224
132586.43286577793	11.236
133360.93181235265	11.248
134146.08320460177	11.26
134939.36452009046	11.272
135738.55281981727	11.284
136541.436245754	11.296
137345.523408439	11.308
138147.81029242682	11.32
138944.61351549358	11.332
139731.45366916212	11.344
140502.9629102195	11.356
141252.8423662808	11.368
141973.92340675765	11.38
142658.34353008238	11.392
143297.79349138684	11.404
143883.81193977493	11.416
144408.11777724614	11.428
144862.9823513454	11.44
145241.62497513113	11.452
145538.561676156	11.464
145749.8936190511	11.476
145873.48395168906	11.488
145909.04485640978	11.5
145858.11731135388	11.512
145723.98513886458	11.524
145511.4714157848	11.536
145226.61715281432	11.548
144876.30521064607	11.56
144467.89678854914	11.572
144008.91359570547	11.584
143506.75727918817	11.596
142968.45259554897	11.608
142400.43959514532	11.62
141808.4329780689	11.632
141197.3624929608	11.644
140571.3603399449	11.656
139933.77227944726	11.668
139287.17445326166	11.68
138633.42492121004	11.692
137973.7592863635	11.704
137308.9289300075	11.716
136639.39653757826	11.728
135965.5346297016	11.74
135287.84042159165	11.752
134607.16601099234	11.764
133924.88970607487	11.776
133243.04363917268	11.788
132564.3909166324	11.8
131892.43930235485	11.812
131231.41680242377	11.824
130586.19818338187	11.836
129962.18242521014	11.848
129365.12718257032	11.86
128800.9364861741	11.872
128275.4169869542	11.884
127794.02755201072	11.896
127361.65755799279	11.908
126982.42005517273	11.92
126659.47308485775	11.932
126394.9319143146	11.944
126189.8961794513	11.956
126044.58943389323	11.968
125958.5458221056	11.98
125930.83930757776	11.992
125960.33315323667	12.004
126045.91491369807	12.016
126186.68978566413	12.028
126382.1170983437	12.04
126632.0821834592	12.052
126936.86688388776	12.064
127297.00043674295	12.076
127712.99214071252	12.088
128184.96639966893	12.1
128712.26016627293	12.112
129293.01594042897	12.124
129923.79657009046	12.136
130599.25225790891	12.148
131311.85012507671	12.16
132051.72658369807	12.172
132806.75019143944	12.184
133562.82399486733	12.196
134304.39910628623	12.208
135015.10188721825	12.22
135678.44432183777	12.232
136278.58452198483	12.244
136801.13354801954	12.256
137233.94944171404	12.268
137567.7625054883	12.28
137796.47252678053	12.292
137917.08482059016	12.304
137929.43322387492	12.316
137835.8417988248	12.328
137640.8535130689	12.34
137350.98043907643	12.352
136974.40398702727	12.364
136520.55296115833	12.376
135999.5865018601	12.388
135421.8694089616	12.4
134797.48134442582	12.412
134135.79972856835	12.424
133445.17305079295	12.436
132732.6806116556	12.448
132004.01801349127	12.46
131263.5511985596	12.472
130514.545537437	12.484
129759.52969267266	12.496
129000.66669670363	12.508
128240.0312534726	12.52
127479.78687488509	12.532
126722.29698400808	12.544
125970.22410110958	12.556
125226.62385443406	12.568
124494.96898435758	12.58
123779.07434861314	12.592
123083.00261127407	12.604
122410.95650843263	12.616
121767.15075407224	12.628
121155.63311026938	12.64
120580.0665739191	12.652
120043.52315996603	12.664
119548.30981027389	12.676
119095.86039757224	12.688
118686.67205957232	12.7
118320.2961355853	12.712
117995.36415986971	12.724
117709.68645945957	12.736
117460.41396900317	12.748
117244.23032433221	12.76
117057.53783166931	12.772
116896.62210340014	12.784
116757.80647899461	12.796
116637.61098411765	12.808
116532.90955720707	12.82
116441.05780778374	12.832
116360.00126809983	12.844
116288.377104353	12.856
116225.60742673173	12.868
116171.98042336202	12.88
116128.69579673705	12.892
116097.88173224068	12.904
116082.5727196977	12.916
116086.6294445897	12.928
116114.61299024656	12.94
116171.60107645714	12.952
116262.95699395757	12.964
116394.08684955917	12.976
116570.18791999338	12.988
116795.98658169518	13.0
117075.48148260446	13.012
117411.70044525662	13.024
117806.51977412163	13.036
118260.58883771204	13.048
118773.34055084162	13.06
119343.0708376519	13.072
119967.04251676354	13.084
120641.59319349322	13.096
121362.23614901453	13.108
122123.78534742752	13.12
122920.50120464124	13.132
123746.1832853194	13.144
124594.19685139801	13.156
125457.42106205013	13.168
126328.16651047979	13.18
127198.09838944692	13.192
128058.185330686	13.204
128898.70739469392	13.216
129709.33964255896	13.228
130479.3042569591	13.24
131197.58470058354	13.252
131853.21015951686	13.264
132435.60814281483	13.276
132935.01063142117	13.288
133342.89228295663	13.3
133652.39204419262	13.312
133858.72073185054	13.324
133959.5573598888	13.336
133955.38321907885	13.348
133849.7205225033	13.36
133649.20918641373	13.372
133363.42731450094	13.384
133004.46410313642	13.396
132586.29074789293	13.408
132124.0546457607	13.42
131633.36123983865	13.432
131129.57183360105	13.444
130627.10529641483	13.456
130138.78487478351	13.468
129675.33475630922	13.48
129245.12901103713	13.492
128854.20023391218	13.504
128506.38488941036	13.516
128203.51443466268	13.528
127945.60534810404	13.54
127731.10008320257	13.552
127557.19439181357	13.564
127420.25747240496	13.576
127316.31419689098	13.588
127241.5084131551	13.6
127192.53536060524	13.612
127166.99905326862	13.624
127163.64087377892	13.636
127182.46336910178	13.648
127224.74949974449	13.66
127292.95914736629	13.672
127390.49593064819	13.684
127521.37710170093	13.696
127689.88220988998	13.708
127900.23119942003	13.72
128156.2956927574	13.732
128461.3390768838	13.744
128817.79221186457	13.756
129227.08960466657	13.768
129689.60039153311	13.78
130204.6574718158	13.792
130770.6047404954	13.804
131384.86026096778	13.816
132044.02819662396	13.828
132744.06994613123	13.84
133480.5176233913	13.852
134248.69524287275	13.864
135043.92425669334	13.876
135861.69832263107	13.888
136697.83235322282	13.9
137548.5769772585	13.912
138410.68616141778	13.924
139281.43662724888	13.936
140158.61370390424	13.948
141040.4762004433	13.96
141925.7079354274	13.972
142813.35408406478	13.984
143702.73979483597	13.996
144593.35629100114	14.008
145484.70904624535	14.02
146376.16194628424	14.032
147266.73555968195	14.044
148154.88497619034	14.056
149038.29598412162	14.068
149913.69181100227	14.08
150776.67532082793	14.092
151621.598474244	14.104
152441.4879568897	14.116
153228.06492932452	14.128
153971.87691637845	14.14
154662.55015650595	14.152
155289.13479927834	14.164
155840.53288197835	14.176
156305.97653498058	14.188
156675.5514436388	14.2
156940.74042175701	14.212
157094.93622539044	14.224
157133.82700384394	14.236
157055.56022192555	14.248
